BOROBOX,BOX_TYPE,LOCATION,ZIP,BOROUGH,COMMUNITYDISTICT,CITYCOUNCIL,LATITUDE,LONGITUDE,Location Point,total_diff
Q5013,ERS,107 AVE & GUY R. BREWER BLVD,11433.0,Queens,QN12,28.0,40.69815204,-73.79240296,POINT (-73.79240296 40.69815204),9552.723756191805
Q0253,BARS,JFK - BLDG 59 L/L UNITED AIR LINES,11430.0,Queens,JFK,28.0,40.64845272,-73.7831483,POINT (-73.7831483 40.64845272),11090.415243058054
B3869,ERS,21 AVE & 54 ST,11204.0,Brooklyn,BK12,44.0,40.62158892,-73.9771453,POINT (-73.9771453 40.62158892),8290.445075800828
R0516,ERS,CASTLETON AVE & BARKER ST,10310.0,Staten Island,SI01,49.0,40.63421997,-74.12122802,POINT (-74.12122802 40.63421997),14495.547851145877
X3001,ERS,E TREMONT AVE & DOGWOOD DR,10462.0,Bronx,BX09,18.0,40.84151272,-73.86176167,POINT (-73.86176167 40.84151272),10278.75861542463
R0653,BARS,LINCOLN PL & FINGERBOARD RD,10305.0,Staten Island,SI01,49.0,40.60482722,-74.06880338,POINT (-74.06880338 40.60482722),13205.624723252718
Q5303,BARS,HENDERSON AVE & 189 ST,11423.0,Queens,QN12,27.0,40.70823617,-73.76877991,POINT (-73.76877991 40.70823617),10654.0997700021
R0853,ERS,WITTEMAN PL & OCEAN TERR,10301.0,Staten Island,SI02,50.0,40.6083689,-74.10174097,POINT (-74.10174097 40.6083689),14643.889720308529
B1739,ERS,PITKIN AVE & BRADFORD ST,11207.0,Brooklyn,BK05,37.0,40.67244894,-73.89212328,POINT (-73.89212328 40.67244894),6228.046904461603
Q7769,BARS,31 AVE & 92 ST,11369.0,Queens,QN03,21.0,40.76021039,-73.87673799,POINT (-73.87673799 40.76021039),7047.147437779224
B0081,BARS,NASSAU AVE & SUTTON ST,11222.0,Brooklyn,BK01,33.0,40.72597287,-73.94073812,POINT (-73.94073812 40.72597287),5378.748300026574
R3874,BARS,HYLAN BLVD & WINCHESTER AVE,10312.0,Staten Island,SI03,51.0,40.53545852,-74.15262098,POINT (-74.15262098 40.53545852),20674.27195683065
Q5324,BARS,MCLAUGHLIN AVE & PALO ALTO ST,11423.0,Queens,QN08,23.0,40.7221712,-73.77471068,POINT (-73.77471068 40.7221712),10484.95567104514
B1874,ERS,LORING AVE & EMERALD ST,11208.0,Brooklyn,BK05,42.0,40.66834552,-73.85870586,POINT (-73.85870586 40.66834552),7387.345252264022
M1830,ERS,BROADWAY AND 218TH ST,10034.0,Manhattan,MN12,10.0,40.87102081,-73.91392884,POINT (-73.91392884 40.87102081),10262.372378401009
X3598,ERS,E 233 ST & E 234 ST NEAR KEPLER AVE,10470.0,Bronx,BX12,11.0,40.89659383,-73.86954189,POINT (-73.86954189 40.89659383),12728.04638775524
X3283,ERS,HERING AVE & NEILL AVE,10461.0,Bronx,BX11,13.0,40.85496258,-73.85273944,POINT (-73.85273944 40.85496258),11244.599664157051
Q3653,BARS,FRANCIS LEWIS BLVD & 47 AVE,11361.0,Queens,QN11,19.0,40.75333074,-73.78052038,POINT (-73.78052038 40.75333074),10671.033423628232
Q4162,ERS,SHALER AVE & 64 PL,11385.0,Queens,QN05,30.0,40.70336478,-73.89247988,POINT (-73.89247988 40.70336478),5860.1689845130695
B1160,ERS,NARROWS AVE & 71 ST,11209.0,Brooklyn,BK10,43.0,40.63610686,-74.03472093,POINT (-74.03472093 40.63610686),10236.726937371403
B0135,ERS,HAVEMEYER ST & N 9 ST,11211.0,Brooklyn,BK01,33.0,40.71657421,-73.95268738,POINT (-73.95268738 40.71657421),5463.993879905295
B3095,ERS,AVENUE J & E 26 ST,11210.0,Brooklyn,BK14,45.0,40.62636138,-73.95066072,POINT (-73.95066072 40.62636138),7356.3400975152435
X3889,ERS,BARNES AVE & BRUNER AVE,10466.0,Bronx,BX12,12.0,40.89960443,-73.85004286,POINT (-73.85004286 40.89960443),13568.332796272547
B0773,ERS,BROADWAY OPP LINDEN ST,11221.0,Brooklyn,BK03,34.0,40.68992392,-73.92280702,POINT (-73.92280702 40.68992392),5315.175715743872
Q0179,BARS,JFK - F/O BLDG 123 E/S,11430.0,Queens,JFK,28.0,40.65811723,-73.80229611,POINT (-73.80229611 40.65811723),9898.851016901874
Q3193,BARS,S/S QUEENS BLVD OPP 86 RD,11435.0,Queens,QN08,24.0,40.7069674,-73.81738356,POINT (-73.81738356 40.7069674),8505.493211143876
Q1458,BARS,ROCKAWAY PT BLVD 400' W OF BEACH 169 ST,11697.0,Queens,GNRA,32.0,40.56662193,-73.88574679,POINT (-73.88574679 40.56662193),10794.337398791999
R4399,ERS,AMBOY RD & SEGUINE AVE,10309.0,Staten Island,SI03,51.0,40.52626521,-74.20152662,POINT (-74.20152662 40.52626521),23581.06018218544
B1595,ERS,SEELY ST OVER PROSPECT AVE,11218.0,Brooklyn,BK07,39.0,40.65458481,-73.97614331,POINT (-73.97614331 40.65458481),6945.037092388935
B1830,ERS,DUMONT AVE & BERRIMAN ST,11208.0,Brooklyn,BK05,42.0,40.66865454,-73.87848947,POINT (-73.87848947 40.66865454),6716.0936907855275
Q7902,ERS,GRAND CENTRAL PWAY & 164 ST,11432.0,Queens,QN08,24.0,40.71600621,-73.8032083,POINT (-73.8032083 40.71600621),9153.464442400973
M1251,ERS,E/S PARK AVE & E 98 ST,10029.0,Manhattan,MN11,5.0,40.78782413,-73.95135123,POINT (-73.95135123 40.78782413),6814.701081587877
Q4965,ERS,63 AVE & BOOTH ST,11374.0,Queens,QN06,29.0,40.72947201,-73.86548731,POINT (-73.86548731 40.72947201),6900.7855790628
Q3896,BARS,65 AVE & 224 ST,11364.0,Queens,QN11,23.0,40.74718495,-73.75207578,POINT (-73.75207578 40.74718495),11906.442762683198
B1224,ERS,PROSPECT PARK W & MONTGOMERY PL,11215.0,Brooklyn,,39.0,40.67062947,-73.97181595,POINT (-73.97181595 40.67062947),6311.708071371079
M0306,ERS,RENWICK ST & CANAL ST,10013.0,Manhattan,MN02,1.0,40.72422132,-74.00864381,POINT (-74.00864381 40.72422132),7545.704089211755
Q7475,BARS,31 AVE & 44 ST,11103.0,Queens,QN01,26.0,40.75981817,-73.9138966,POINT (-73.9138966 40.75981817),6088.755813459611
B0357,ERS,GARVEY BLVD/SUMNER AV 300' N OF MYRTLE A,11206.0,Brooklyn,BK03,36.0,40.69698708,-73.94072713,POINT (-73.94072713 40.69698708),5214.978753204267
Q4521,BARS,15 AVE & 110 ST,11356.0,Queens,QN07,19.0,40.78379941,-73.85676784,POINT (-73.85676784 40.78379941),8335.948229752026
M1596,ERS,HAMILTON PL & W 141 ST,10031.0,Manhattan,MN09,7.0,40.82311957,-73.95049545,POINT (-73.95049545 40.82311957),7974.661181728018
B0937,ERS,GATES AVE & MARCY AVE,11216.0,Brooklyn,BK03,36.0,40.68657761,-73.94745652,POINT (-73.94745652 40.68657761),5391.570218838603
Q5076,ERS,SAYRES AVE & 180 ST,11433.0,Queens,QN12,27.0,40.69980578,-73.7739566,POINT (-73.7739566 40.69980578),10392.846983781903
B1996,ERS,ATLANTIC AVE & VERMONT ST,11207.0,Brooklyn,BK05,37.0,40.67591116,-73.89491136,POINT (-73.89491136 40.67591116),6077.596371742034
B1641,ERS,SUTTER AVE & STRAUSS ST,11212.0,Brooklyn,BK16,41.0,40.66633081,-73.91570256,POINT (-73.91570256 40.66633081),5857.991660616353
Q1320,ERS,ROCKAWAY BEACH BLVD & BEACH 80 ST,11693.0,Queens,QN14,31.0,40.58808034,-73.80634592,POINT (-73.80634592 40.58808034),12649.798545907532
X3861,ERS,MATILDA AVE & NEREID AVE,10470.0,Bronx,BX12,11.0,40.89918797,-73.85619318,POINT (-73.85619318 40.89918797),13322.68436766083
X2451,ERS,OAK POINT AVE & BARRETTO ST,10474.0,Bronx,BX02,17.0,40.80991466,-73.88814878,POINT (-73.88814878 40.80991466),8077.887916057655
M1646,ERS,8 AVE & W 150 ST,10039.0,Manhattan,MN10,9.0,40.82600165,-73.93943756,POINT (-73.93943756 40.82600165),7952.4804753528815
B1037,ERS,BROOKLYN AVE & STERLING PL,11213.0,Brooklyn,BK08,35.0,40.67222841,-73.9447104,POINT (-73.9447104 40.67222841),5616.451172403957
R2967,ERS,WINDHAM LOOP & MARSH AVE/RVFD,10314.0,Staten Island,SI02,51.0,40.57791177,-74.16380151,POINT (-74.16380151 40.57791177),19107.70162631549
Q5507,BARS,94 AVE & 210 ST,11428.0,Queens,QN13,23.0,40.71613555,-73.75137128,POINT (-73.75137128 40.71613555),11541.024463134247
Q5981,ERS,145 AVE & 229 ST,11413.0,Queens,QN13,31.0,40.66174558,-73.75062934,POINT (-73.75062934 40.66174558),12164.48969439395
Q5686,BARS,104 AVE & 211 ST,11429.0,Queens,QN13,27.0,40.71143721,-73.7477784,POINT (-73.7477784 40.71143721),11680.08490088705
M0177,ERS,BROADWAY & CANAL ST,10013.0,Manhattan,MN02,1.0,40.71939757,-74.00188406,POINT (-74.00188406 40.71939757),7182.224111511076
B0540,ERS,COURT ST & DE GRAW ST,11231.0,Brooklyn,BK06,39.0,40.68374079,-73.99523241,POINT (-73.99523241 40.68374079),6921.002759192283
R1093,BARS,RICHMOND RD & DELLWOOD RD,10304.0,Staten Island,SI02,50.0,40.59703307,-74.09336427,POINT (-74.09336427 40.59703307),14737.063291739629
Q7616,BARS,25 AVE & 78 ST,11370.0,Queens,QN03,22.0,40.76266046,-73.89044629,POINT (-73.89044629 40.76266046),6703.73581521384
X3154,ERS,ANDREWS AVE & HALL OF FAME TERR,10453.0,Bronx,BX07,14.0,40.85828879,-73.91020818,POINT (-73.91020818 40.85828879),9700.992742872528
R3493,BARS,HILLSIDE TERR & GRANDVIEW TERR,10308.0,Staten Island,SI03,51.0,40.54730577,-74.14539429,POINT (-74.14539429 40.54730577),19722.414900806907
B1326,ERS,2 AVE & 11 ST,11215.0,Brooklyn,BK06,39.0,40.6714028,-73.99438367,POINT (-73.99438367 40.6714028),7130.822741920221
Q7022,BARS,MAURICE AVE & 54 AVE,11378.0,Queens,QN05,30.0,40.72851076,-73.90573361,POINT (-73.90573361 40.72851076),5734.247336121819
X2174,ERS,JACKSON AVE & E 141 ST,10454.0,Bronx,BX01,8.0,40.80696618,-73.91166729,POINT (-73.91166729 40.80696618),7407.006584280959
R2938,ERS,RICHMOND HILL RD & MARSH AVE/RVFD,10314.0,Staten Island,SI02,51.0,40.58464275,-74.16026836,POINT (-74.16026836 40.58464275),18606.764024215
B3670,ERS,CYRUS AVE & MADOC AVE,11229.0,Brooklyn,BK15,46.0,40.58776202,-73.92622603,POINT (-73.92622603 40.58776202),8940.916941585803
Q2045,ERS,157 AVE & 96 ST,11414.0,Queens,QN10,32.0,40.66292632,-73.83786883,POINT (-73.83786883 40.66292632),8314.779856868292
B4084,ERS,FLATLANDS AVE & VAN SICLEN AVE,11239.0,Brooklyn,BK05,42.0,40.65451864,-73.88221365,POINT (-73.88221365 40.65451864),7047.589039327093
R0045,ERS,DANIEL LOW TERR & FORT HILL CIRCLE,10301.0,Staten Island,SI01,49.0,40.64245791,-74.08107817,POINT (-74.08107817 40.64245791),12210.159831693449
B0414,ERS,HUDSON AVE & WATER ST,11201.0,Brooklyn,BK02,33.0,40.7029083,-73.98112445,POINT (-73.98112445 40.7029083),6218.685540719408
X2352,ERS,SEDGWICK AVE & W 161 ST,10452.0,Bronx,BX04,8.0,40.8309598,-73.93193693,POINT (-73.93193693 40.8309598),8169.099127523745
Q0274,BARS,JFK - F/O BLDG 58 TWA DOMESTIC E/END,11430.0,Queens,JFK,28.0,40.64703933,-73.77951323,POINT (-73.77951323 40.64703933),11311.078743853515
M0628,ERS,1 AVE & E 24 ST,10010.0,Manhattan,MN06,2.0,40.73755395,-73.97805226,POINT (-73.97805226 40.73755395),6435.017123269376
Q5671,BARS,111 AVE & 208 ST,11429.0,Queens,QN13,27.0,40.70612123,-73.74862418,POINT (-73.74862418 40.70612123),11610.615412293237
Q6439,BARS,LANGSTON & 73 AVE,11004.0,Queens,QN13,23.0,40.75299573,-73.71539987,POINT (-73.71539987 40.75299573),13832.826027428164
R2015,BARS,HAMDEN AVE & HUSSON ST,10306.0,Staten Island,SI02,50.0,40.58034391,-74.10326217,POINT (-74.10326217 40.58034391),16008.239659869709
M0398,ERS,5 AVE & 8 ST,10011.0,Manhattan,MN02,3.0,40.73225537,-73.99635125,POINT (-73.99635125 40.73225537),7085.393433529179
Q4423,BARS,46 AVE & 167 ST,11358.0,Queens,QN07,19.0,40.75378164,-73.80016571,POINT (-73.80016571 40.75378164),9805.112430938105
Q9718,BARS,UNION TPK & 186 ST,11366.0,Queens,QN08,24.0,40.72874373,-73.78305812,POINT (-73.78305812 40.72874373),10176.87841060875
Q6862,BARS,118 AVE & 234 ST,11411.0,Queens,QN13,27.0,40.68987983,-73.72871703,POINT (-73.72871703 40.68987983),12649.92334830462
X3514,ERS,BRIGGS AVE & E BEDFORD PK BLVD,10458.0,Bronx,BX07,11.0,40.87079913,-73.88607925,POINT (-73.88607925 40.87079913),10919.408821600415
M8423,ERS,WEST ST UNDERPASS TO BB TUNL 106' SO/ENT,10006.0,Manhattan,MN01,1.0,40.70806282,-74.01546045,POINT (-74.01546045 40.70806282),7733.501683911357
Q9528,ERS,67 AVE & FITCHETT ST,11374.0,Queens,QN06,29.0,40.71782487,-73.86064267,POINT (-73.86064267 40.71782487),6940.845729554525
M1239,ERS,BROADWAY & W 96 ST,10025.0,Manhattan,MN07,7.0,40.79465094,-73.97178425,POINT (-73.97178425 40.79465094),7546.815935681934
M1008,ERS,RIVERSIDE BLVD & W 69 ST,10023.0,Manhattan,MN07,6.0,40.77888369,-73.98831086,POINT (-73.98831086 40.77888369),7704.214951701378
B2281,ERS,AVENUE L & E 89 ST,11236.0,Brooklyn,BK18,46.0,40.63481761,-73.90126435,POINT (-73.90126435 40.63481761),7293.523379156282
R3557,ERS,SW COR FOREST GREEN VILLAGE GREENS,10312.0,Staten Island,SI03,51.0,40.5546796,-74.19615625,POINT (-74.19615625 40.5546796),21885.883310353613
B0203,ERS,WYTHE AVE & S 2 ST,11211.0,Brooklyn,BK01,34.0,40.71428958,-73.96514169,POINT (-73.96514169 40.71428958),5761.222425384873
X4471,ERS,SECOR AVE & LIGHT ST,10466.0,Bronx,BX12,12.0,40.88786593,-73.83235573,POINT (-73.83235573 40.88786593),13643.203263303018
Q6159,BARS,46 AVE & AUBURNDALE LA,11358.0,Queens,QN07,20.0,40.75356301,-73.79457727,POINT (-73.79457727 40.75356301),10042.223600943786
B1826,ERS,BELMONT AVE & MILFORD ST,11208.0,Brooklyn,BK05,42.0,40.67338539,-73.87680041,POINT (-73.87680041 40.67338539),6650.595051460205
Q7931,BARS,45 AVE & 76 ST,11373.0,Queens,QN04,25.0,40.74097763,-73.88839968,POINT (-73.88839968 40.74097763),6343.31899621933
X3074,ERS,E TREMONT AVE & LELAND AVE,10460.0,Bronx,BX09,15.0,40.84085689,-73.8654645,POINT (-73.8654645 40.84085689),10119.102433043343
Q5920,ERS,143 AVE & 241 ST,11422.0,Queens,QN13,31.0,40.66282247,-73.7393901,POINT (-73.7393901 40.66282247),12681.984526282999
X2768,ERS,PARK AVE & E 171 ST S/E COR,10456.0,Bronx,BX03,16.0,40.83784853,-73.90449812,POINT (-73.90449812 40.83784853),8850.763315712762
Q7842,ERS,ROOSEVELT AVE & 82 ST,11372.0,Queens,QN03,21.0,40.74763024,-73.88393579,POINT (-73.88393579 40.74763024),6575.360674237787
M1077,ERS,FDR DR & E 78 ST,10021.0,Manhattan,MN08,5.0,40.76956961,-73.94825224,POINT (-73.94825224 40.76956961),6269.975967043039
Q4398,BARS,CENTER DR/9 AVE & MALBA DR/144 ST,11357.0,Queens,QN07,19.0,40.79071733,-73.82658251,POINT (-73.82658251 40.79071733),9658.369118039756
Q6604,BARS,KINGSTON PL & HENLEY RD,11432.0,Queens,QN08,24.0,40.7137925,-73.79187112,POINT (-73.79187112 40.7137925),9626.257574414632
M1691,ERS,EDGECOMBE AVE & W 163 ST,10032.0,Manhattan,MN12,10.0,40.83569073,-73.93738281,POINT (-73.93738281 40.83569073),8376.411627397072
Q4543,ERS,GRAND AVE & 82 ST,11373.0,Queens,QN04,25.0,40.73239292,-73.88452202,POINT (-73.88452202 40.73239292),6333.319287975522
Q7649,BARS,21 AVE & 77 ST,11370.0,Queens,QN01,22.0,40.77051698,-73.89282579,POINT (-73.89282579 40.77051698),6839.32284878519
R0542,ERS,FOREST AVE & CLOVE RD,10310.0,Staten Island,SI01,49.0,40.62782275,-74.12125678,POINT (-74.12125678 40.62782275),14761.931694614343
M0097,ERS,FRANKFORT ST & PACE PLZ/PARK ROW,10038.0,Manhattan,MN01,1.0,40.71188096,-74.00499164,POINT (-74.00499164 40.71188096),7264.818108777315
B3389,ERS,KINGS HWY & E 2 ST,11223.0,Brooklyn,BK15,47.0,40.60432187,-73.97099041,POINT (-73.97099041 40.60432187),8842.518376293141
M1455,ERS,8 AVE & W 123 ST,10027.0,Manhattan,MN10,9.0,40.80886222,-73.95212524,POINT (-73.95212524 40.80886222),7442.106408378378
Q1605,ERS,CROSS BAY BLVD & 16 RD BROAD CHANNEL,11693.0,Queens,QN14,32.0,40.60169044,-73.82025226,POINT (-73.82025226 40.60169044),11454.68481720309
B3795,ERS,15 AVE & 50 ST,11219.0,Brooklyn,BK12,44.0,40.63180389,-73.98829658,POINT (-73.98829658 40.63180389),8273.920483463653
B0285,BARS,JOHNSON AVE & STEWART AVE,11237.0,Brooklyn,BK01,34.0,40.70880376,-73.92576502,POINT (-73.92576502 40.70880376),5248.813124860396
Q7462,BARS,30 DR & 29 ST,11102.0,Queens,QN01,22.0,40.76598135,-73.92433881,POINT (-73.92433881 40.76598135),6112.013408626231
Q9567,ERS,72 AVE & KESSEL ST,11375.0,Queens,QN06,29.0,40.71250297,-73.84694182,POINT (-73.84694182 40.71250297),7396.837021739781
Q4299,ERS,CALDWELL AVE & 80 ST,11379.0,Queens,QN05,30.0,40.72556031,-73.87964262,POINT (-73.87964262 40.72556031),6390.38145207784
Q8503,ERS,JAMAICA AVE & ELDERTS LA,11421.0,Brooklyn,BK05,37.0,40.69118396,-73.86805885,POINT (-73.86805885 40.69118396),6648.183199921929
M1282,ERS,RIVERSIDE DR & W 103 ST,10025.0,Manhattan,MN07,6.0,40.80033365,-73.9714591,POINT (-73.9714591 40.80033365),7695.78224206916
B2648,ERS,5 AVE & 74 ST,11209.0,Brooklyn,BK10,43.0,40.63032309,-74.02229639,POINT (-74.02229639 40.63032309),9881.598507841518
X2506,ERS,BRUCKNER BLVD & EDGEWATER RD,10459.0,Bronx,BX02,17.0,40.8225341,-73.88508709,POINT (-73.88508709 40.8225341),8666.009029804685
R1827,ERS,CAPODANNO BLVD & NAUGHTON AVE,10305.0,Staten Island,GNRA,50.0,40.57704856,-74.08078954,POINT (-74.08078954 40.57704856),15076.259090278401
B2436,ERS,FOSTER AVE & ROGERS AVE,11210.0,Brooklyn,BK17,45.0,40.63844818,-73.95116311,POINT (-73.95116311 40.63844818),6868.401332889359
X4194,ERS,CROSS BX XWAY W/B SVC RD S OF EDISON AVE,10465.0,Bronx,BX10,13.0,40.82241363,-73.81849321,POINT (-73.81849321 40.82241363),11047.26529269917
Q4757,BARS,26 AVE & 166 ST,11358.0,Queens,QN07,19.0,40.77303851,-73.79848016,POINT (-73.79848016 40.77303851),10339.536562335836
Q0192,BARS,JFK - F/O BLDG 95 ON SOUTH SERVICE RD,11430.0,Queens,JFK,31.0,40.64658163,-73.8020218,POINT (-73.8020218 40.64658163),10327.248098983615
Q4278,BARS,53 DR & 69 ST,11378.0,Queens,QN05,30.0,40.72976377,-73.89553515,POINT (-73.89553515 40.72976377),6000.0439330093595
Q7957,BARS,ELMHURST AVE & ELBERTSON STREET,11373.0,Queens,QN04,21.0,40.74686503,-73.87715872,POINT (-73.87715872 40.74686503),6768.901367895664
B1913,ERS,HEGEMAN AVE & SCHENCK AVE,11207.0,Brooklyn,BK05,42.0,40.66274564,-73.88511752,POINT (-73.88511752 40.66274564),6689.7107852255
Q8540,ERS,89 AVE & 86 ST,11421.0,Queens,QN09,32.0,40.68957436,-73.85705816,POINT (-73.85705816 40.68957436),7047.968602955322
R0687,ERS,MILLS AVE & ROBIN RD,10305.0,Staten Island,SI02,50.0,40.59322149,-74.06656618,POINT (-74.06656618 40.59322149),13618.982108728793
X4938,ERS,ORLOFF AVE & GALE PL,10463.0,Bronx,BX08,11.0,40.88453208,-73.89217301,POINT (-73.89217301 40.88453208),11440.857314764953
M1186,ERS,MADISON AVE & E 89 ST,10128.0,Manhattan,MN08,4.0,40.78279037,-73.95740459,POINT (-73.95740459 40.78279037),6804.588846181592
X2532,ERS,NELSON AVE & W 166 ST,10452.0,Bronx,BX04,16.0,40.83533188,-73.92699376,POINT (-73.92699376 40.83533188),8393.511195968376
M1057,ERS,CENTRAL PARK W & W 75 ST,10023.0,Manhattan,,6.0,40.77816778,-73.97453232,POINT (-73.97453232 40.77816778),7184.603273980836
R1858,ERS,CAPODANNO BLVD & SIOUX ST,10305.0,Staten Island,SI02,50.0,40.57504458,-74.08425889,POINT (-74.08425889 40.57504458),15342.765114240156
R2038,ERS,MIDLAND AVE & LISBON PL,10306.0,Staten Island,SI02,50.0,40.58138872,-74.10877622,POINT (-74.10877622 40.58138872),16226.947573615771
R2865,ERS,EVERGREEN ST S OF REDWOOD AV E END/RVFD,10308.0,Staten Island,SI03,51.0,40.55901799,-74.14150218,POINT (-74.14150218 40.55901799),18943.794710431936
M1589,ERS,5 AVE & W 140 ST,10037.0,Manhattan,MN10,9.0,40.81595629,-73.93545181,POINT (-73.93545181 40.81595629),7513.660352415941
B0360,ERS,THROOP AVE & FLUSHING AVE,11206.0,Brooklyn,BK03,36.0,40.70042452,-73.94438789,POINT (-73.94438789 40.70042452),5247.17132549993
B2029,ERS,BELMONT AVE & CLEVELAND ST,11207.0,Brooklyn,BK05,37.0,40.67235435,-73.88388887,POINT (-73.88388887 40.67235435),6458.097987136816
R0338,ERS,PELTON AVE 1000' S OF CASTLETON AVE,10310.0,Staten Island,SI01,49.0,40.63188921,-74.10973452,POINT (-74.10973452 40.63188921),14028.224367194458
Q9286,BARS,48 AVE & 92 ST,11373.0,Queens,QN04,25.0,40.74188138,-73.87216054,POINT (-73.87216054 40.74188138),6850.693872894851
Q5566,BARS,220 ST & 91 RD,11428.0,Queens,QN13,23.0,40.72590633,-73.73930466,POINT (-73.73930466 40.72590633),12230.776833874466
R2159,ERS,SOUTH AVE 500' N OF TRAVIS AVE/OVFD,10314.0,Staten Island,SI02,50.0,40.60349663,-74.18304682,POINT (-74.18304682 40.60349663),18877.430184887602
M1704,ERS,BROADWAY & W 169 ST,10032.0,Manhattan,MN12,10.0,40.84168046,-73.93933455,POINT (-73.93933455 40.84168046),8668.73830610938
B0577,ERS,3 AVE & DEGRAW ST,11217.0,Brooklyn,BK06,33.0,40.67961234,-73.98456912,POINT (-73.98456912 40.67961234),6556.646792366443
B2920,ERS,21 AVE & 58 ST,11204.0,Brooklyn,BK12,44.0,40.61919495,-73.97949486,POINT (-73.97949486 40.61919495),8473.561012061436
B2088,ERS,DEWITT AVE & BANK ST,11236.0,Brooklyn,BK18,42.0,40.65568463,-73.89940866,POINT (-73.89940866 40.65568463),6542.256429282066
M1793,ERS,DYCKMAN ST W OF HENRY HUDSON PWAY,10034.0,Manhattan,MN12,10.0,40.86903987,-73.93127845,POINT (-73.93127845 40.86903987),9994.819426717166
B1752,ERS,PITKIN AVE & VAN SICLEN AVE,11207.0,Brooklyn,BK05,37.0,40.67271696,-73.89031577,POINT (-73.89031577 40.67271696),6269.950927791629
B0093,BARS,NASSAU AVE & GUERNSEY ST,11222.0,Brooklyn,BK01,33.0,40.72321773,-73.95249595,POINT (-73.95249595 40.72321773),5522.758266668852
M0046,ERS,BROADWAY & RECTOR ST,10006.0,Manhattan,MN01,1.0,40.70745153,-74.01194691,POINT (-74.01194691 40.70745153),7565.111816107223
B0379,ERS,PARK AVE & RYERSON ST,11205.0,Brooklyn,BK02,35.0,40.69599771,-73.9655582,POINT (-73.9655582 40.69599771),5728.997729174915
Q2072,ERS,N CONDUIT AVE & 83 ST,11417.0,Queens,QN10,32.0,40.67227919,-73.85283804,POINT (-73.85283804 40.67227919),7498.724654627017
Q7373,BARS,35 AVE & 9 ST,11106.0,Queens,QN01,26.0,40.76342292,-73.94053456,POINT (-73.94053456 40.76342292),6014.037407475717
B1607,ERS,UTICA AVE & UNION ST,11213.0,Brooklyn,BK09,41.0,40.66782448,-73.93121322,POINT (-73.93121322 40.66782448),5675.575728449898
B2331,ERS,BEVERLEY RD & E 52 ST,11203.0,Brooklyn,BK17,45.0,40.64644024,-73.92786104,POINT (-73.92786104 40.64644024),6414.062686979798
M0270,ERS,FDR DR & BROOME ST,10002.0,Manhattan,MN03,1.0,40.71414753,-73.97715233,POINT (-73.97715233 40.71414753),6136.427425588196
Q9930,BARS,50 AVE & PECK AVE,11365.0,Queens,QN11,20.0,40.74528196,-73.79111673,POINT (-73.79111673 40.74528196),10046.839398621716
M1714,ERS,ST NICHOLAS AVE & W 172 ST,10032.0,Manhattan,MN12,10.0,40.84350076,-73.93798195,POINT (-73.93798195 40.84350076),8747.029806475648
R0927,BARS,RONALD AVE & MORNINGSTAR RD,10303.0,Staten Island,SI01,49.0,40.62746579,-74.14813806,POINT (-74.14813806 40.62746579),16101.739668748794
Q2118,ERS,102 RD & 88 ST,11416.0,Queens,QN09,32.0,40.68124002,-73.85131774,POINT (-73.85131774 40.68124002),7370.198241882633
Q7782,BARS,31 AVE & 73 ST,11370.0,Queens,QN03,25.0,40.75835283,-73.89440193,POINT (-73.89440193 40.75835283),6498.692361107205
M1805,ERS,WADSWORTH TERRACE AND 190TH ST,10040.0,Manhattan,MN12,10.0,40.85575444,-73.93165564,POINT (-73.93165564 40.85575444),9338.765713649964
Q1234,ERS,ROCKAWAY BEACH BLVD & BEACH 52 ST,11691.0,Queens,QN14,31.0,40.59299856,-73.78248399,POINT (-73.78248399 40.59299856),13465.92227488639
M1923,ERS,WEST PROM OPP MOTOR GATE-ROOSEVELT IS,10044.0,Manhattan,MN08,5.0,40.76607659,-73.94752036,POINT (-73.94752036 40.76607659),6168.615740694935
