BOROBOX,BOX_TYPE,LOCATION,ZIP,BOROUGH,COMMUNITYDISTICT,CITYCOUNCIL,LATITUDE,LONGITUDE,Location Point,total_diff
Q2481,ERS,175 ST & 146 RD,11434.0,Queens,QN13,31.0,40.66224956,-73.77137192,POINT (-73.77137192 40.66224956),48506.450700600064
M1281,ERS,BROADWAY & W 102 ST,10025.0,Manhattan,MN07,6.0,40.79847529,-73.96900092,POINT (-73.96900092 40.79847529),38449.981513384664
Q6600,BARS,HILLSIDE AVE & 172 ST,11432.0,Queens,QN12,24.0,40.71171704,-73.79021544,POINT (-73.79021544 40.71171704),42189.9725352049
Q1202,ERS,ROCKAWAY BEACH BLVD & BEACH 41 ST,11691.0,Queens,QN14,31.0,40.59407392,-73.77280827,POINT (-73.77280827 40.59407392),60199.50640748004
Q2010,ERS,PITKIN AVE & SITKA ST,11417.0,Queens,QN10,32.0,40.67332185,-73.84639064,POINT (-73.84639064 40.67332185),34465.71178074151
R0871,ERS,VICTORY BLVD & GRAND AVE,10301.0,Staten Island,SI01,49.0,40.61745221,-74.10189835,POINT (-74.10189835 40.61745221),65184.8626735132
R2833,ERS,KATAN AVE & SHAFTER AVE,10308.0,Staten Island,SI03,51.0,40.55418366,-74.14784596,POINT (-74.14784596 40.55418366),88580.69277097684
R1428,BARS,HURLBERT ST & EVERGREEN AVE,10305.0,Staten Island,SI02,50.0,40.58998314,-74.08519753,POINT (-74.08519753 40.58998314),67218.9085863507
R1671,ERS,BOGERT AVE & FOSTER AVE,10314.0,Staten Island,SI02,50.0,40.6004469,-74.11785515,POINT (-74.11785515 40.6004469),71989.53264198326
Q6338,BARS,BAY ST & 233 PL,11363.0,Queens,QN11,19.0,40.77117692,-73.75333561,POINT (-73.75333561 40.77117692),54487.88917024485
M0942,ERS,5 AVE & 60 ST,83.0,Manhattan,MN08,6.0,40.76489773,-73.97255352,POINT (-73.97255352 40.76489773),34347.623546182855
M0596,ERS,7 AVE & W 21 ST,10011.0,Manhattan,MN04,3.0,40.74281091,-73.99658018,POINT (-73.99658018 40.74281091),35741.926837143925
B1569,ERS,NOSTRAND AVE & PARKSIDE AVE,11226.0,Brooklyn,BK09,40.0,40.65626023,-73.95015966,POINT (-73.95015966 40.65626023),31050.88098745281
Q4460,ERS,PARSONS BLVD & FRANKLIN AVE,11355.0,Queens,QN07,20.0,40.75848323,-73.82004501,POINT (-73.82004501 40.75848323),40372.44081220391
Q8537,ERS,85 DR & 85 ST,11421.0,Queens,QN09,32.0,40.69466789,-73.85968672,POINT (-73.85968672 40.69466789),31306.031469227237
Q4122,ERS,MYRTLE AVE & DECATUR ST,11385.0,Queens,QN05,30.0,40.70066694,-73.89609568,POINT (-73.89609568 40.70066694),27355.19579046489
Q4506,BARS,34 AVE & UNION ST,11354.0,Queens,QN07,20.0,40.766929,-73.82744139,POINT (-73.82744139 40.766929),40255.540350490155
Q4825,BARS,108 RD & 167 ST,11433.0,Queens,QN12,27.0,40.69740733,-73.78735454,POINT (-73.78735454 40.69740733),42724.44179623975
R1730,ERS,ARDMORE AVE & WILLOWBROOK RD,10314.0,Staten Island,SI02,50.0,40.60320714,-74.1385903,POINT (-74.1385903 40.60320714),75945.14401287396
Q2066,ERS,165 AVE & 99 ST,11414.0,Queens,QN10,32.0,40.64994068,-73.83179604,POINT (-73.83179604 40.64994068),39508.4542865833
X4674,ERS,UNIONPORT RD 125' E OF RHINELANDER AVE,10462.0,Bronx,BX11,15.0,40.84612549,-73.86873544,POINT (-73.86873544 40.84612549),47234.20868246706
Q5718,ERS,120 AVE & 198 ST,11412.0,Queens,QN12,27.0,40.68970715,-73.75205693,POINT (-73.75205693 40.68970715),50076.47814963314
Q6932,BARS,CROCHERON AVE & 166 ST,11358.0,Queens,QN07,19.0,40.76292845,-73.79986452,POINT (-73.79986452 40.76292845),44325.86741331262
B0440,ERS,PROSPECT ST & PEARL ST,11201.0,Brooklyn,BK02,33.0,40.70066296,-73.98774283,POINT (-73.98774283 40.70066296),32372.418921703833
B0164,BARS,N HENRY ST & HERBERT ST,11222.0,Brooklyn,BK01,34.0,40.72027692,-73.94267742,POINT (-73.94267742 40.72027692),27364.047521036853
R2229,BARS,CUBA AVE & NEW DORP LA,10306.0,Staten Island,SI02,50.0,40.56787713,-74.10466932,POINT (-74.10466932 40.56787713),76197.58153051014
M1949,ERS,350'W OF MAIN ST & RIVER RD,10044.0,Manhattan,MN08,5.0,40.76586123,-73.94754282,POINT (-73.94754282 40.76586123),31681.3738283676
X3124,ERS,E BURNSIDE AVE & ANTHONY AVE,10457.0,Bronx,BX05,15.0,40.85179309,-73.90277421,POINT (-73.90277421 40.85179309),45284.05962071517
Q7372,BARS,36 AVE & VERNON BLVD,11106.0,Queens,QN01,26.0,40.7619939,-73.94247181,POINT (-73.94247181 40.7619939),30838.47978387592
Q7830,BARS,NORTHERN BLVD & 80 ST,11372.0,Queens,QN03,25.0,40.75536331,-73.88722784,POINT (-73.88722784 40.75536331),31137.75015776814
M1599,ERS,8 AVE & W 141 ST,10030.0,Manhattan,MN10,9.0,40.82029456,-73.94377635,POINT (-73.94377635 40.82029456),39339.86274978675
R3415,BARS,JUSTIN AVE & HOOPER AVE,10306.0,Staten Island,SI03,51.0,40.55528053,-74.1340635,POINT (-74.1340635 40.55528053),85320.36916034078
B2968,ERS,65 ST & W 1 ST,11204.0,Brooklyn,BK11,44.0,40.61012805,-73.97527772,POINT (-73.97527772 40.61012805),41929.500255413535
Q0208,BARS,JFK - BLDG 90 MAITAINCE GARAGE,11430.0,Queens,JFK,31.0,40.6446447,-73.80002816,POINT (-73.80002816 40.6446447),45505.24829220673
B1925,ERS,LINDEN BLVD & BARBEY ST,11207.0,Brooklyn,BK05,42.0,40.6617302,-73.88330194,POINT (-73.88330194 40.6617302),31203.0852090102
M0318,ERS,ELIZABETH ST & SPRING ST,10012.0,Manhattan,MN02,1.0,40.72130853,-73.99470514,POINT (-73.99470514 40.72130853),33957.93938016804
R2447,ERS,AMBOY RD OPP PARK ST/RVFD,10306.0,Staten Island,SI03,50.0,40.56822775,-74.12619348,POINT (-74.12619348 40.56822775),80758.86425266702
Q6570,BARS,HIGHLAND AVE & 169 ST,11432.0,Queens,QN08,24.0,40.71237015,-73.79390267,POINT (-73.79390267 40.71237015),41520.52219735798
B0614,ERS,FULTON ST & S OXFORD ST,11217.0,Brooklyn,BK02,35.0,40.68588482,-73.97337475,POINT (-73.97337475 40.68588482),30756.53561998058
B2303,ERS,REMSEN AVE & LENOX RD,11212.0,Brooklyn,BK17,41.0,40.65605868,-73.92341508,POINT (-73.92341508 40.65605868),29908.124480565024
Q1050,BARS,CENTRAL AVE & BEACH 12 ST,11691.0,Queens,QN14,31.0,40.60874007,-73.74763763,POINT (-73.74763763 40.60874007),62395.075303158796
B1609,ERS,UTICA AVE & ST JOHNS PL,11213.0,Brooklyn,BK08,36.0,40.6705828,-73.93095113,POINT (-73.93095113 40.6705828),28260.783085182135
R4065,ERS,NIPPON AVE & LAMONT AVE,10312.0,Staten Island,SI03,51.0,40.53920534,-74.1925529,POINT (-74.1925529 40.53920534),101901.02519298764
Q4049,ERS,ST NICHOLAS AVE & LINDEN ST,11385.0,Queens,QN05,34.0,40.70149705,-73.91141174,POINT (-73.91141174 40.70149705),26527.11047488799
B1091,ERS,BEDFORD AVE & HAWTHORNE ST,11225.0,Brooklyn,BK09,40.0,40.65745362,-73.95655769,POINT (-73.95655769 40.65745362),31487.75471466637
Q9234,BARS,50 AVE & 108 ST,11368.0,Queens,QN04,21.0,40.7446039,-73.85561133,POINT (-73.85561133 40.7446039),33726.34778891237
R0928,BARS,DIXON AVE & PULASKI AVE,10303.0,Staten Island,SI01,49.0,40.6283099,-74.14878012,POINT (-74.14878012 40.6283099),73328.15233868473
Q0184,BARS,JFK - BLDG 199 CENTER CARGO RD,11430.0,Queens,JFK,28.0,40.65742805,-73.79353664,POINT (-73.79353664 40.65742805),44837.24206580819
Q7859,BARS,34 AVE & 79 ST,11372.0,Queens,QN03,25.0,40.7534356,-73.88782276,POINT (-73.88782276 40.7534356),30877.097110235
Q9121,ERS,MAIN ST & 78 AVE,11367.0,Queens,QN08,24.0,40.72002271,-73.81832931,POINT (-73.81832931 40.72002271),37570.892483477255
X4809,ERS,BRONXWOOD AVE & ARNOW AVE,10469.0,Bronx,BX11,12.0,40.86778221,-73.86149826,POINT (-73.86149826 40.86778221),52679.78663884425
Q0124,BARS,JFK - HANGAR 19 SOUTH WEST CORNER,11430.0,Queens,JFK,31.0,40.65477387,-73.82154754,POINT (-73.82154754 40.65477387),40396.52451111086
R1607,BARS,FLAGG PL & WESTENTRY RD,10304.0,Staten Island,SI02,50.0,40.58727494,-74.10462535,POINT (-74.10462535 40.58727494),71915.17745308708
B2330,ERS,BEVERLEY RD & E 54 ST,11203.0,Brooklyn,BK17,45.0,40.64655966,-73.9259224,POINT (-73.9259224 40.64655966),31301.396688460445
R1054,BARS,TARGEE ST & HAY ST,10304.0,Staten Island,SI02,50.0,40.6041476,-74.09115244,POINT (-74.09115244 40.6041476),65533.25676669649
Q6120,BARS,33 AVE & CLEARVIEW XWAY E SVC RD,11361.0,Queens,QN11,19.0,40.76991725,-73.78231016,POINT (-73.78231016 40.76991725),48475.514123248104
B3449,ERS,STILLWELL AVE & AVENUE Y,11223.0,Brooklyn,BK13,47.0,40.58662088,-73.98321554,POINT (-73.98321554 40.58662088),47939.998603005995
M1255,ERS,AMSTERDAM AVE & W 99 ST,10025.0,Manhattan,MN07,7.0,40.79598851,-73.96895577,POINT (-73.96895577 40.79598851),38086.58688943835
X2810,ERS,METCALF AVE & STORY AVE,10473.0,Bronx,BX09,18.0,40.82256284,-73.87100161,POINT (-73.87100161 40.82256284),42445.591736923736
Q3164,ERS,GRENFELL ST & 80 RD,11415.0,Queens,QN09,29.0,40.71129123,-73.83399236,POINT (-73.83399236 40.71129123),34851.37247171842
B4000,ERS,SEAVIEW AVE & FOUNTAIN AVE,11239.0,Brooklyn,BK05,42.0,40.65556006,-73.86293111,POINT (-73.86293111 40.65556006),34334.94130130115
Q4599,BARS,5 AVE & COLLEGE PT BLVD,11356.0,Queens,QN07,19.0,40.79266589,-73.84541293,POINT (-73.84541293 40.79266589),41090.35030721796
M0975,ERS,LEXINGTON AVE & E 65 ST,10021.0,Manhattan,MN08,4.0,40.76598394,-73.96544435,POINT (-73.96544435 40.76598394),33554.57802956583
Q3172,ERS,BEVERLY RD & AUDLEY ST,11415.0,Queens,QN09,29.0,40.70900812,-73.83262432,POINT (-73.83262432 40.70900812),35012.64566745335
R4483,ERS,ROSE LA & EUGENE PL,10312.0,Staten Island,SI03,51.0,40.53314574,-74.18698231,POINT (-74.18698231 40.53314574),102010.82964963137
R1773,BARS,SUNSET AVE & MC DONALD ST,10314.0,Staten Island,SI02,49.0,40.60030687,-74.13342834,POINT (-74.13342834 40.60030687),75402.81970173473
Q3932,BARS,DOUGLASTON PWAY 440 N OF 65 AVE,11362.0,Queens,QN11,23.0,40.75455536,-73.74111018,POINT (-73.74111018 40.75455536),55070.274760558576
Q7253,BARS,48 AVE & 42 ST,11377.0,Queens,QN02,26.0,40.73973969,-73.92317553,POINT (-73.92317553 40.73973969),28005.511408769984
Q9772,BARS,64 AVE & 213 ST,11364.0,Queens,QN11,23.0,40.74523705,-73.76345085,POINT (-73.76345085 40.74523705),49443.11226799198
B0466,ERS,OLD FULTON ST & HENRY ST,11201.0,Brooklyn,BK02,33.0,40.7010271,-73.99126295,POINT (-73.99126295 40.7010271),32946.26489607817
Q5388,BARS,ILION AVE & MAYVILLE ST,11412.0,Queens,QN12,27.0,40.69980786,-73.76858373,POINT (-73.76858373 40.69980786),46370.04098668392
Q4810,BARS,89 AVE & 171 ST,11432.0,Queens,QN12,27.0,40.70990593,-73.79011749,POINT (-73.79011749 40.70990593),42170.84217596985
Q1388,BARS,OCEAN PROMENADE & BEACH 121 ST,11694.0,Queens,QN14,32.0,40.57622636,-73.84000872,POINT (-73.84000872 40.57622636),52459.957981826476
Q7482,BARS,30 AVE & 48 ST,11103.0,Queens,QN01,22.0,40.76089048,-73.90859193,POINT (-73.90859193 40.76089048),30360.639936627565
R2836,ERS,GREAVES AVE & GIBSON AVE,10308.0,Staten Island,SI03,51.0,40.55723125,-74.14687489,POINT (-74.14687489 40.55723125),87699.80096121217
Q4256,BARS,47 AVE & 59 PL,11377.0,Queens,QN02,26.0,40.74017564,-73.90547386,POINT (-73.90547386 40.74017564),28434.6340395402
R0749,BARS,HEBERTON AVE & CLINTON PL,10302.0,Staten Island,SI01,49.0,40.63106119,-74.13562236,POINT (-74.13562236 40.63106119),69932.43133424506
R3878,BARS,THORNYCROFT AVE & SYCAMORE ST,10312.0,Staten Island,SI03,51.0,40.54124597,-74.15866067,POINT (-74.15866067 40.54124597),93865.8248316061
B0128,BARS,ROEBLING ST & N 5 ST,11211.0,Brooklyn,BK01,33.0,40.71514467,-73.95636862,POINT (-73.95636862 40.71514467),28305.832806806065
B1085,ERS,FLATBUSH AVE & LINCOLN RD,11225.0,Brooklyn,BK09,40.0,40.6608968,-73.96087674,POINT (-73.96087674 40.6608968),31519.293296243944
Q9213,BARS,58 AVE & CALLOWAY ST,11368.0,Queens,QN04,21.0,40.73811328,-73.85837002,POINT (-73.85837002 40.73811328),32835.29634410004
B2304,ERS,E 58 ST & LINDEN BLVD,11203.0,Brooklyn,BK17,41.0,40.65427922,-73.92291542,POINT (-73.92291542 40.65427922),30150.57751568869
Q7613,BARS,19 AVE & 81 ST,11371.0,Queens,LGA,21.0,40.77304593,-73.88942374,POINT (-73.88942374 40.77304593),33144.461813559894
R4055,ERS,HUGUENOT AVE & RAMONA AVE,10312.0,Staten Island,SI03,51.0,40.53917847,-74.19542519,POINT (-74.19542519 40.53917847),102551.39060603522
M0305,ERS,WASHINGTON ST & CANAL ST,10013.0,Manhattan,MN01,1.0,40.72504435,-74.01007001,POINT (-74.01007001 40.72504435),37037.250431367254
X3795,ERS,VAN CORTLANDT PARK S & PUTNAM AVE,10463.0,Bronx,BX08,11.0,40.88609118,-73.8974902,POINT (-73.8974902 40.88609118),53105.36038228407
Q7006,BARS,56 AVE & 60 ST,11378.0,Queens,QN05,30.0,40.72520347,-73.90617177,POINT (-73.90617177 40.72520347),27367.29044241765
M0388,ERS,GREENE ST & WASHINGTON PL,10003.0,Manhattan,MN02,1.0,40.72977673,-73.99530831,POINT (-73.99530831 40.72977673),34551.13283451865
B1221,ERS,8 AVE & 3 ST,11215.0,Brooklyn,BK06,39.0,40.66937214,-73.97620076,POINT (-73.97620076 40.66937214),32510.831519695665
R1156,BARS,RICHMOND TERR 1000' E OF WESTERN AVE,10303.0,Staten Island,SI01,49.0,40.64102743,-74.17481007,POINT (-74.17481007 40.64102743),76912.2722244823
R0053,ERS,WESTERVELT AVE & CRESCENT AVE,10301.0,Staten Island,SI01,49.0,40.6434309,-74.08414352,POINT (-74.08414352 40.6434309),56808.81470868653
Q1088,BARS,CORNAGA AVE & BEACH 20 ST,11691.0,Queens,QN14,31.0,40.6022738,-73.75335639,POINT (-73.75335639 40.6022738),62478.49724022197
Q5587,BARS,91 AVE & WINCHESTER BLVD,11428.0,Queens,QN13,23.0,40.72758843,-73.73729966,POINT (-73.73729966 40.72758843),53676.136711644154
Q4195,ERS,ADMIRAL AVE & 65 ST,11379.0,Queens,QN05,30.0,40.7115319,-73.89594257,POINT (-73.89594257 40.7115319),27429.87921447704
Q3854,BARS,KENILWORTH DR & ENFIELD PL,11364.0,Queens,QN11,23.0,40.75690605,-73.75746572,POINT (-73.75746572 40.75690605),51850.13943848431
Q0026,BARS,LGA - MARINE HANGER 9,11371.0,Queens,LGA,21.0,40.76975126,-73.88716602,POINT (-73.88716602 40.76975126),32906.80125164573
B1075,ERS,WASHINGTON AVE & PRESIDENT ST,11238.0,Brooklyn,BK09,35.0,40.66964103,-73.96219447,POINT (-73.96219447 40.66964103),30645.61091491444
M0186,ERS,HUDSON ST & CANAL ST,10013.0,Manhattan,MN02,3.0,40.72369977,-74.00791206,POINT (-74.00791206 40.72369977),36541.09886251207
M1205,ERS,YORK AVE & E 91 ST,10128.0,Manhattan,MN08,5.0,40.77914507,-73.94477505,POINT (-73.94477505 40.77914507),33230.670381810734
B2698,ERS,10 AVE & 38 ST,11219.0,Brooklyn,BK12,39.0,40.64517719,-73.99230843,POINT (-73.99230843 40.64517719),38222.89802533072
Q4371,BARS,HILLSIDE AVE & 144 ST,11435.0,Queens,QN08,24.0,40.70512394,-73.81190436,POINT (-73.81190436 40.70512394),38247.251976549946
Q6851,BARS,LINDEN BLVD & 222 ST,11411.0,Queens,QN13,27.0,40.69459612,-73.73840133,POINT (-73.73840133 40.69459612),52835.17222680767
Q5454,BARS,JAMAICA AVE & 212 PL,11429.0,Queens,QN13,27.0,40.71595755,-73.7456419,POINT (-73.7456419 40.71595755),51319.23390379136
Q4158,ERS,CENTRAL AVE & 67 ST,11385.0,Queens,QN05,30.0,40.70317633,-73.88718058,POINT (-73.88718058 40.70317633),28041.19123441749
Q1212,ERS,BEACH CHANNEL DR & BEACH 43 ST,11691.0,Queens,QN14,31.0,40.59573538,-73.77477125,POINT (-73.77477125 40.59573538),59460.850982453616
Q6967,BARS,43 AVE & 209 ST,11361.0,Queens,QN11,19.0,40.76006311,-73.77522252,POINT (-73.77522252 40.76006311),48628.20579612064
B1992,ERS,FULTON ST & HENDRIX ST,11207.0,Brooklyn,BK05,37.0,40.67816459,-73.89077319,POINT (-73.89077319 40.67816459),28804.183612714507
Q6261,BARS,26 AVE & 204 ST,11360.0,Queens,QN07,19.0,40.77507536,-73.78826973,POINT (-73.78826973 40.77507536),48012.26063664207
R1355,BARS,CASWELL AVE & LIVERMORE AVE,10314.0,Staten Island,SI01,50.0,40.61321294,-74.13973204,POINT (-74.13973204 40.61321294),74201.1559750397
B1945,ERS,WORTMAN AVE OPP WARWICK ST,11207.0,Brooklyn,BK05,42.0,40.65936426,-73.87937357,POINT (-73.87937357 40.65936426),31908.903527061124
B4012,ERS,FLATLANDS AVE & JEROME ST,11208.0,Brooklyn,BK05,42.0,40.65625991,-73.87811746,POINT (-73.87811746 40.65625991),32457.490589656234
Q1595,BARS,N SVC RD HARDING XWAY & BELL BLVD,11364.0,Queens,QN11,23.0,40.74788624,-73.76146908,POINT (-73.76146908 40.74788624),50087.56934938827
Q1172,BARS,BEACH CHANNEL DR & BEACH 32 ST,11691.0,Queens,QN14,31.0,40.59872106,-73.76599689,POINT (-73.76599689 40.59872106),60603.604918333556
B1440,ERS,4 AVE & 28 ST,11232.0,Brooklyn,BK07,38.0,40.65879676,-73.99977574,POINT (-73.99977574 40.65879676),37612.74177849771
M0498,ERS,E 20 ST 600' E OF 1 AVE,10010.0,Manhattan,MN06,4.0,40.7340234,-73.9772597,POINT (-73.9772597 40.7340234),31975.09136735283
B2542,ERS,15 AVE & 38 ST,11218.0,Brooklyn,BK12,39.0,40.63852546,-73.98130279,POINT (-73.98130279 40.63852546),37522.319945896896
Q5938,ERS,NEWHALL AVE & 241 ST,11422.0,Queens,QN13,31.0,40.65911381,-73.74219887,POINT (-73.74219887 40.65911381),54977.909439923
X4607,ERS,BAYSHORE AVE & WATT AVE,10465.0,Bronx,BX10,13.0,40.84857169,-73.81630077,POINT (-73.81630077 40.84857169),55218.102050924645
Q9614,ERS,MYRTLE AVE OPP 107 ST,11385.0,Queens,,30.0,40.7011547,-73.84308417,POINT (-73.84308417 40.7011547),33456.399243282314
R0415,ERS,WARREN ST & HILL ST,10304.0,Staten Island,SI01,49.0,40.62082822,-74.08189137,POINT (-74.08189137 40.62082822),60323.23448950344
B0375,ERS,PARK AVE & CLASSON AVE,11205.0,Brooklyn,BK03,35.0,40.69620749,-73.96158556,POINT (-73.96158556 40.69620749),28815.97965511183
B3737,ERS,AVENUE D & E 31 ST,11226.0,Brooklyn,BK17,45.0,40.64100548,-73.94754497,POINT (-73.94754497 40.64100548),33093.156917051914
B1722,ERS,RIVERDALE AVE & GEORGIA AVE,11207.0,Brooklyn,BK05,42.0,40.66294486,-73.89553071,POINT (-73.89553071 40.66294486),30017.24647297341
B0828,ERS,BROADWAY OPP WOODBINE ST,11221.0,Brooklyn,BK04,34.0,40.68864092,-73.92055013,POINT (-73.92055013 40.68864092),26754.001611258114
Q2690,BARS,ROCHDALE VIL GR 4 133 AVE & BEDELL ST,11434.0,Queens,QN12,28.0,40.67641235,-73.76834936,POINT (-73.76834936 40.67641235),47597.235983845094
Q4801,BARS,HILLSIDE AVE & 168 PL,11432.0,Queens,QN08,24.0,40.71035233,-73.7938961,POINT (-73.7938961 40.71035233),41476.274679678085
Q6270,BARS,14 AVE & 162 ST,11357.0,Queens,QN07,19.0,40.78891507,-73.80040519,POINT (-73.80040519 40.78891507),47673.1166440509
M0062,ERS,NASSAU ST & MAIDEN LA,10038.0,Manhattan,MN01,1.0,40.70904462,-74.0088927,POINT (-74.0088927 40.70904462),36213.3624890317
B1823,ERS,GLENMORE AVE & FOUNTAIN AVE,11208.0,Brooklyn,BK05,37.0,40.67618862,-73.87558811,POINT (-73.87558811 40.67618862),30455.9896288602
X2221,ERS,GERARD AVE & E 149 ST,10451.0,Bronx,BX04,17.0,40.81905888,-73.92921998,POINT (-73.92921998 40.81905888),38521.26758391692
X3637,ERS,EASTCHESTER RD & BOSTON RD,10469.0,Bronx,BX12,12.0,40.87703472,-73.84636784,POINT (-73.84636784 40.87703472),56801.64872921045
Q8617,BARS,FARMERS BLVD & 118 AVE,11412.0,Queens,QN12,27.0,40.69022558,-73.76220327,POINT (-73.76220327 40.69022558),47950.761536865546
Q5442,BARS,BRADDOCK AVE & GETTYSBURG ST,11426.0,Queens,QN13,23.0,40.72741179,-73.73147215,POINT (-73.73147215 40.72741179),54952.37277011291
R8715,ERS,W SHORE XWAY N/B AT MEREDITH AVE,10314.0,Staten Island,SI02,50.0,40.59747435,-74.19112329,POINT (-74.19112329 40.59747435),88740.66961205174
X2756,ERS,GRANT HWY & PLIMPTON AVE,10452.0,Bronx,BX04,16.0,40.84275116,-73.92281874,POINT (-73.92281874 40.84275116),42910.63850977454
Q7312,BARS,43 AVE & 34 ST,11101.0,Queens,QN02,26.0,40.74629625,-73.93040727,POINT (-73.93040727 40.74629625),28662.241475045477
B0707,BARS,EVERGREEN AVE & COOK ST,11206.0,Brooklyn,BK01,34.0,40.70330437,-73.93423013,POINT (-73.93423013 40.70330437),26577.627360837003
B2423,ERS,CLARENDON RD & E 37 ST,11203.0,Brooklyn,BK17,45.0,40.6436639,-73.94202962,POINT (-73.94202962 40.6436639),32287.241864371044
R2288,BARS,CLAWSON ST & CANNON BLVD,10306.0,Staten Island,SI02,50.0,40.56632387,-74.11676971,POINT (-74.11676971 40.56632387),79141.51648567687
B3981,ERS,AVENUE S & HARING ST,11229.0,Brooklyn,BK15,48.0,40.60518301,-73.94177071,POINT (-73.94177071 40.60518301),39353.73821555134
Q9652,ERS,91 AVE & 121 ST,11418.0,Queens,QN09,29.0,40.69645341,-73.82681138,POINT (-73.82681138 40.69645341),35962.750708375905
M1475,ERS,8 AVE & W 125 ST/KING BLVD,10027.0,Manhattan,MN10,9.0,40.81017289,-73.95116549,POINT (-73.95116549 40.81017289),38194.56170853751
B3944,ERS,GRAND AVE & LEFFERTS PL,11238.0,Brooklyn,BK02,36.0,40.6814347,-73.96142366,POINT (-73.96142366 40.6814347),29502.024033878122
Q4369,BARS,HILLSIDE AVE & 162 ST,11432.0,Queens,QN12,24.0,40.7084458,-73.80022185,POINT (-73.80022185 40.7084458),40300.18009317557
Q5779,ERS,130 AVE & 228 ST,11413.0,Queens,QN13,31.0,40.68222699,-73.73912936,POINT (-73.73912936 40.68222699),53277.24272109976
Q3116,BARS,87 AVE & 139 ST,11435.0,Queens,QN08,24.0,40.70662805,-73.81594758,POINT (-73.81594758 40.70662805),37588.38549250768
Q7423,BARS,34 AVE & 32 ST,11106.0,Queens,QN01,26.0,40.75929614,-73.92645314,POINT (-73.92645314 40.75929614),29950.524890473484
Q3803,BARS,53 AVE & 213 ST,11364.0,Queens,QN11,23.0,40.75198503,-73.76649641,POINT (-73.76649641 40.75198503),49474.31742438645
M8083,ERS,FDR DR N/B & MONTGOMERY ST,10002.0,Manhattan,MN03,1.0,40.70987032,-73.98464714,POINT (-73.98464714 40.70987032),31912.79675978078
R2731,BARS,ROCKLAND AV 1100' W FOREST HILL RD/RVFD,10314.0,Staten Island,SI02,50.0,40.58889225,-74.14859367,POINT (-74.14859367 40.58889225),81127.67926846507
B3248,BARS,VOORHIES AVE & BATCHELDER ST,11235.0,Brooklyn,BK15,48.0,40.58761884,-73.93655559,POINT (-73.93655559 40.58761884),42745.959216405376
Q8827,BARS,109 AVE & LIVERPOOL ST,11435.0,Queens,QN12,28.0,40.69048134,-73.80020591,POINT (-73.80020591 40.69048134),40586.88288199737
R2022,BARS,HUNTER AVE & MORELAND ST,10306.0,Staten Island,SI02,50.0,40.57680654,-74.09483641,POINT (-74.09483641 40.57680654),72116.2026688348
Q7038,ERS,57 AVE & 74 ST,11373.0,Queens,QN05,30.0,40.72861207,-73.88720114,POINT (-73.88720114 40.72861207),28888.061229309686
Q6233,BARS,BELL BLVD 300' N OF 24 AVE,11360.0,Queens,QN07,19.0,40.78020632,-73.77542238,POINT (-73.77542238 40.78020632),51204.75488861471
Q7925,BARS,WOODSIDE AVE & 76 ST,11373.0,Queens,QN04,25.0,40.74339932,-73.88886955,POINT (-73.88886955 40.74339932),29829.040812116047
X3384,ERS,WEBB AVE & W KINGSBRIDGE RD,10468.0,Bronx,BX07,14.0,40.86869612,-73.90235805,POINT (-73.90235805 40.86869612),48923.371568765026
Q6668,BARS,FRANCIS LEWIS BLVD & EPSON COURSE S,11423.0,Queens,QN08,23.0,40.72453598,-73.76480991,POINT (-73.76480991 40.72453598),47699.68863572497
B2134,ERS,FOSTER AVE & BANK ST,11236.0,Brooklyn,BK18,42.0,40.65308929,-73.89833299,POINT (-73.89833299 40.65308929),31134.425998757633
